x,y,T
-1.38778e-17,-0.2,75.9138
0.0666667,-0.2,75.9167
0.133333,-0.2,75.9255
0.2,-0.2,75.942
0.266667,-0.2,75.9695
0.333333,-0.2,76.0142
0.4,-0.2,76.0874
0.466667,-0.2,76.2143
0.533333,-0.2,76.4631
0.6,-0.2,77.8379
0.666667,-0.2,78.552
0.733333,-0.2,78.976
0.8,-0.2,79.2408
0.866667,-0.2,79.4035
0.933333,-0.2,79.4922
1,-0.2,79.5204
-1,-0.133333,78.0692
-0.933333,-0.133333,78.0472
-0.866667,-0.133333,77.9778
-0.8,-0.133333,77.8493
-0.733333,-0.133333,77.6388
-0.666667,-0.133333,77.3058
-0.6,-0.133333,76.7872
-0.533333,-0.133333,76.0218
-0.466667,-0.133333,75.9154
-0.4,-0.133333,75.834
-0.333333,-0.133333,75.7797
-0.266667,-0.133333,75.7449
-0.2,-0.133333,75.7232
-0.133333,-0.133333,75.7102
-0.0666667,-0.133333,75.7033
-1.38778e-17,-0.133333,75.7013
0.0666667,-0.133333,75.7036
0.133333,-0.133333,75.7107
0.2,-0.133333,75.7239
0.266667,-0.133333,75.7459
0.333333,-0.133333,75.7808
0.4,-0.133333,75.8352
0.466667,-0.133333,75.9167
0.533333,-0.133333,76.0232
0.6,-0.133333,76.7888
0.666667,-0.133333,77.3075
0.733333,-0.133333,77.6405
0.8,-0.133333,77.8509
0.866667,-0.133333,77.9794
0.933333,-0.133333,78.0488
1,-0.133333,78.0708
-1,-0.0666667,76.6633
-0.933333,-0.0666667,76.6511
-0.866667,-0.0666667,76.6125
-0.8,-0.0666667,76.5413
-0.733333,-0.0666667,76.4256
-0.666667,-0.0666667,76.2471
-0.6,-0.0666667,75.9849
-0.533333,-0.0666667,75.6362
-0.466667,-0.0666667,75.5929
-0.4,-0.0666667,75.5548
-0.333333,-0.0666667,75.5269
-0.266667,-0.0666667,75.5083
-0.2,-0.0666667,75.4964
-0.133333,-0.0666667,75.4892
-0.0666667,-0.0666667,75.4855
-1.38778e-17,-0.0666667,75.4844
0.0666667,-0.0666667,75.4857
0.133333,-0.0666667,75.4897
0.2,-0.0666667,75.4971
0.266667,-0.0666667,75.5092
0.333333,-0.0666667,75.528
0.4,-0.0666667,75.556
0.466667,-0.0666667,75.5943
0.533333,-0.0666667,75.6375
0.6,-0.0666667,75.9865
0.666667,-0.0666667,76.2489
0.733333,-0.0666667,76.4274
0.8,-0.0666667,76.5431
0.866667,-0.0666667,76.6143
0.933333,-0.0666667,76.6528
1,-0.0666667,76.665
-1,-1.38778e-17,75.2817
-0.933333,-1.38778e-17,75.2812
-0.866667,-1.38778e-17,75.2799
-0.8,-1.38778e-17,75.2779
-0.733333,-1.38778e-17,75.2752
-0.666667,-1.38778e-17,75.2722
-0.6,-1.38778e-17,75.269
-0.533333,-1.38778e-17,75.2657
-0.466667,-1.38778e-17,75.2654
-0.4,-1.38778e-17,75.2652
-0.333333,-1.38778e-17,75.265
-0.266667,-1.38778e-17,75.2649
-0.2,-1.38778e-17,75.2648
-0.133333,-1.38778e-17,75.2648
-0.0666667,-1.38778e-17,75.2649
-1.38778e-17,-1.38778e-17,75.265
0.0666667,-1.38778e-17,75.2652
0.133333,-1.38778e-17,75.2654
0.2,-1.38778e-17,75.2656
0.266667,-1.38778e-17,75.2658
0.333333,-1.38778e-17,75.2661
0.4,-1.38778e-17,75.2664
0.466667,-1.38778e-17,75.2668
0.533333,-1.38778e-17,75.2671
0.6,-1.38778e-17,75.2707
0.666667,-1.38778e-17,75.274
0.733333,-1.38778e-17,75.2771
0.8,-1.38778e-17,75.2798
0.866667,-1.38778e-17,75.2818
0.933333,-1.38778e-17,75.2831
1,-1.38778e-17,75.2836
-1,0.0666667,73.901
-0.933333,0.0666667,73.9122
-0.866667,0.0666667,73.9481
-0.8,0.0666667,74.015
-0.733333,0.0666667,74.1253
-0.666667,0.0666667,74.2975
-0.6,0.0666667,74.5532
-0.533333,0.0666667,74.8953
-0.466667,0.0666667,74.9379
-0.4,0.0666667,74.9755
-0.333333,0.0666667,75.0029
-0.266667,0.0666667,75.0214
-0.2,0.0666667,75.0332
-0.133333,0.0666667,75.0404
-0.0666667,0.0666667,75.0444
-1.38778e-17,0.0666667,75.0457
0.0666667,0.0666667,75.0446
0.133333,0.0666667,75.041
0.2,0.0666667,75.034
0.266667,0.0666667,75.0224
0.333333,0.0666667,75.0041
0.4,0.0666667,74.9768
0.466667,0.0666667,74.9393
0.533333,0.0666667,74.8968
0.6,0.0666667,74.555
0.666667,0.0666667,74.2995
0.733333,0.0666667,74.1273
0.8,0.0666667,74.0171
0.866667,0.0666667,73.9502
0.933333,0.0666667,73.9143
1,0.0666667,73.9031
-1,0.133333,72.4978
-0.933333,0.133333,72.5187
-0.866667,0.133333,72.5851
-0.8,0.133333,72.7088
-0.733333,0.133333,72.9132
-0.666667,0.133333,73.2394
-0.6,0.133333,73.7511
-0.533333,0.133333,74.5096
-0.466667,0.133333,74.6152
-0.4,0.133333,74.696
-0.333333,0.133333,74.7499
-0.266667,0.133333,74.7845
-0.2,0.133333,74.8062
-0.133333,0.133333,74.8193
-0.0666667,0.133333,74.8264
-1.38778e-17,0.133333,74.8287
0.0666667,0.133333,74.8267
0.133333,0.133333,74.8199
0.2,0.133333,74.8071
0.266667,0.133333,74.7856
0.333333,0.133333,74.7512
0.4,0.133333,74.6975
0.466667,0.133333,74.6168
0.533333,0.133333,74.5112
0.6,0.133333,73.7531
0.666667,0.133333,73.2417
0.733333,0.133333,72.9156
0.8,0.133333,72.7111
0.866667,0.133333,72.5874
0.933333,0.133333,72.521
1,0.133333,72.5
-1,0.2,71.0528
-0.933333,0.2,71.0797
-0.866667,0.2,71.1648
-0.8,0.2,71.3218
-0.733333,0.2,71.5795
-0.666667,0.2,71.9958
-0.6,0.2,72.7022
-0.533333,0.2,74.0698
-0.466667,0.2,74.3175
-0.4,0.2,74.4435
-0.333333,0.2,74.5162
-0.266667,0.2,74.5605
