x,y,T
-1.38778e-17,0.533333,221.308
0.0666667,0.533333,217.019
0.133333,0.533333,209.771
0.2,0.533333,203.695
0.266667,0.533333,199.891
0.333333,0.533333,198.456
0.4,0.533333,199.174
0.466667,0.533333,201.457
0.533333,0.533333,203.685
0.6,0.533333,202.209
0.666667,0.533333,196.409
0.733333,0.533333,189.848
0.8,0.533333,184.235
0.866667,0.533333,180.134
0.933333,0.533333,177.674
1,0.533333,176.856
-1,0.6,162.277
-0.933333,0.6,163.001
-0.866667,0.6,165.167
-0.8,0.6,168.735
-0.733333,0.6,173.515
-0.666667,0.6,178.876
-0.6,0.6,183.158
-0.533333,0.6,183.351
-0.466667,0.6,181.481
-0.4,0.6,179.516
-0.333333,0.6,178.508
-0.266667,0.6,178.901
-0.2,0.6,180.821
-0.133333,0.6,184.122
-0.0666667,0.6,188.146
-1.38778e-17,0.6,191.119
0.0666667,0.6,189.802
0.133333,0.6,186.34
0.2,0.6,182.791
0.266667,0.6,180.187
0.333333,0.6,178.853
0.4,0.6,178.686
0.466667,0.6,179.185
0.533333,0.6,179.348
0.6,0.6,177.824
0.666667,0.6,174.4
0.733333,0.6,170.281
0.8,0.6,166.469
0.866667,0.6,163.518
0.933333,0.6,161.682
1,0.6,161.061
-1,0.666667,145.308
-0.933333,0.666667,145.839
-0.866667,0.666667,147.403
-0.8,0.666667,149.886
-0.733333,0.666667,153.02
-0.666667,0.666667,156.268
-0.6,0.666667,158.733
-0.533333,0.666667,159.487
-0.466667,0.666667,159.071
-0.4,0.666667,158.379
-0.333333,0.666667,158.083
-0.266667,0.666667,158.541
-0.2,0.666667,159.843
-0.133333,0.666667,161.809
-0.0666667,0.666667,163.915
-1.38778e-17,0.666667,165.22
0.0666667,0.666667,164.728
0.133333,0.666667,162.997
0.2,0.666667,160.943
0.266667,0.666667,159.211
0.333333,0.666667,158.085
0.4,0.666667,157.532
0.466667,0.666667,157.247
0.533333,0.666667,156.699
0.6,0.666667,155.339
0.666667,0.666667,153.086
0.733333,0.666667,150.408
0.8,0.666667,147.843
0.866667,0.666667,145.786
0.933333,0.666667,144.475
1,0.666667,144.026
-1,0.733333,127.276
-0.933333,0.733333,127.646
-0.866667,0.733333,128.721
-0.8,0.733333,130.385
-0.733333,0.733333,132.413
-0.666667,0.733333,134.443
-0.6,0.733333,136.018
-0.533333,0.733333,136.794
-0.466667,0.733333,136.935
-0.4,0.733333,136.847
-0.333333,0.733333,136.905
-0.266667,0.733333,137.338
-0.2,0.733333,138.2
-0.133333,0.733333,139.358
-0.0666667,0.733333,140.484
-1.38778e-17,0.733333,141.117
0.0666667,0.733333,140.894
0.133333,0.733333,139.977
0.2,0.733333,138.771
0.266667,0.733333,137.631
0.333333,0.733333,136.744
0.4,0.733333,136.111
0.466667,0.733333,135.571
0.533333,0.733333,134.862
0.6,0.733333,133.747
0.666667,0.733333,132.198
0.733333,0.733333,130.422
0.8,0.733333,128.707
0.866667,0.733333,127.309
0.933333,0.733333,126.405
1,0.733333,126.093
-1,0.8,108.503
-0.933333,0.8,108.747
-0.866667,0.8,109.449
-0.8,0.8,110.52
-0.733333,0.8,111.802
-0.666667,0.8,113.074
-0.6,0.8,114.102
-0.533333,0.8,114.735
-0.466667,0.8,115.029
-0.4,0.8,115.169
-0.333333,0.8,115.351
-0.266667,0.8,115.705
-0.2,0.8,116.262
-0.133333,0.8,116.937
-0.0666667,0.8,117.548
-1.38778e-17,0.8,117.87
0.0666667,0.8,117.752
0.133333,0.8,117.247
0.2,0.8,116.534
0.266667,0.8,115.798
0.333333,0.8,115.148
0.4,0.8,114.595
0.466667,0.8,114.065
0.533333,0.8,113.43
0.6,0.8,112.59
0.666667,0.8,111.537
0.733333,0.8,110.373
0.8,0.8,109.256
0.866667,0.8,108.34
0.933333,0.8,107.742
1,0.8,107.535
-1,0.866667,89.243
-0.933333,0.866667,89.3894
-0.866667,0.866667,89.8094
-0.8,0.866667,90.4446
-0.733333,0.866667,91.1992
-0.666667,0.866667,91.9509
-0.6,0.866667,92.5797
-0.533333,0.866667,93.016
-0.466667,0.866667,93.2778
-0.4,0.866667,93.4482
-0.333333,0.866667,93.6236
-0.266667,0.866667,93.8713
-0.2,0.866667,94.2053
-0.133333,0.866667,94.5799
-0.0666667,0.866667,94.9016
-1.38778e-17,0.866667,95.0633
0.0666667,0.866667,94.9983
0.133333,0.866667,94.7245
0.2,0.866667,94.3211
0.266667,0.866667,93.8778
0.333333,0.866667,93.4536
0.4,0.866667,93.0593
0.466667,0.866667,92.6615
0.533333,0.866667,92.2048
0.6,0.866667,91.646
0.666667,0.866667,90.9863
0.733333,0.866667,90.2778
0.8,0.866667,89.6038
0.866667,0.866667,89.0507
0.933333,0.866667,88.6891
1,0.866667,88.5636
-1,0.933333,69.69
-0.933333,0.933333,69.7584
-0.866667,0.933333,69.9544
-0.8,0.933333,70.2497
-0.733333,0.933333,70.5998
-0.666667,0.933333,70.9502
-0.6,0.933333,71.2502
-0.533333,0.933333,71.471
-0.466667,0.933333,71.6179
-0.4,0.933333,71.7226
-0.333333,0.933333,71.8243
-0.266667,0.933333,71.9509
-0.2,0.933333,72.108
-0.133333,0.933333,72.2757
-0.0666667,0.933333,72.4151
-1.38778e-17,0.933333,72.4829
0.0666667,0.933333,72.4531
0.133333,0.933333,72.3314
0.2,0.933333,72.1478
0.266667,0.933333,71.9389
0.333333,0.933333,71.7298
0.4,0.933333,71.5266
0.466667,0.933333,71.3173
0.533333,0.933333,71.0813
0.6,0.933333,70.8029
0.666667,0.933333,70.4843
0.733333,0.933333,70.1482
0.8,0.933333,69.8306
0.866667,0.933333,69.5703
0.933333,0.933333,69.4001
1,0.933333,69.3409
-1,1,50
-0.933333,1,50
-0.866667,1,50
-0.8,1,50
-0.733333,1,50
-0.666667,1,50
-0.6,1,50
-0.533333,1,50
-0.466667,1,50
-0.4,1,50
-0.333333,1,50
-0.266667,1,50
-0.2,1,50
-0.133333,1,50
-0.0666667,1,50
-1.38778e-17,1,50
0.0666667,1,50
0.133333,1,50
0.2,1,50
0.266667,1,50
0.333333,1,50
0.4,1,50
0.466667,1,50
0.533333,1,50
0.6,1,50
0.666667,1,50
0.733333,1,50
0.8,1,50
0.866667,1,50
0.933333,1,50
1,1,50
